LAT,LON,RH2M,DATE
-39.5,145.625,84.75,2006-01-31
-39,143.125,85.77,2006-01-31
-39,143.75,84.86,2006-01-31
-39,144.375,84.68,2006-01-31
-39,145,84.84,2006-01-31
-39,145.625,84.71,2006-01-31
-38.5,143.125,78.73,2006-01-31
-38.5,143.75,80.76,2006-01-31
-38.5,144.375,81.57,2006-01-31
-38.5,145,81.06,2006-01-31
-38.5,145.625,80.18,2006-01-31
-38,143.125,73.2,2006-01-31
-38,143.75,74.32,2006-01-31
-38,144.375,75.48,2006-01-31
-38,145,74.99,2006-01-31
-38,145.625,72.86,2006-01-31
-40,143.125,87.02,2006-02-01
-40,143.75,86.7,2006-02-01
-40,144.375,85.78,2006-02-01
-40,145,86.89,2006-02-01
-40,145.625,87.8,2006-02-01
-39.5,143.125,88.2,2006-02-01
-39.5,143.75,87.5,2006-02-01
-39.5,144.375,87.26,2006-02-01
-39.5,145,87.83,2006-02-01
-39.5,145.625,88.39,2006-02-01
-39,143.125,88.29,2006-02-01
-39,143.75,87.42,2006-02-01
-39,144.375,87.13,2006-02-01
-39,145,88.19,2006-02-01
-39,145.625,88.38,2006-02-01
-38.5,143.125,85.36,2006-02-01
-38.5,143.75,84.12,2006-02-01
-38.5,144.375,85.81,2006-02-01
-38.5,145,87.03,2006-02-01
-38.5,145.625,87.6,2006-02-01
-38,143.125,82.19,2006-02-01
-38,143.75,80.72,2006-02-01
-38,144.375,79.25,2006-02-01
-38,145,82.77,2006-02-01
-38,145.625,83.68,2006-02-01
-40,143.125,72.85,2006-02-02
-40,143.75,74.37,2006-02-02
-40,144.375,75.14,2006-02-02
-40,145,76.46,2006-02-02
-40,145.625,76.09,2006-02-02
-39.5,143.125,72.73,2006-02-02
-39.5,143.75,73.35,2006-02-02
-39.5,144.375,75.04,2006-02-02
-39.5,145,76.49,2006-02-02
-39.5,145.625,77.21,2006-02-02
-39,143.125,73.3,2006-02-02
-39,143.75,74.59,2006-02-02
-39,144.375,76.35,2006-02-02
-39,145,77.45,2006-02-02
-39,145.625,76.04,2006-02-02
-38.5,143.125,70.89,2006-02-02
-38.5,143.75,68.65,2006-02-02
-38.5,144.375,74.06,2006-02-02
-38.5,145,74.14,2006-02-02
-38.5,145.625,71.14,2006-02-02
-38,143.125,66.96,2006-02-02
-38,143.75,65.42,2006-02-02
-38,144.375,69.29,2006-02-02
-38,145,70.57,2006-02-02
-38,145.625,67.5,2006-02-02
-40,143.125,80.19,2006-02-03
-40,143.75,80.18,2006-02-03
-40,144.375,79.67,2006-02-03
-40,145,80.19,2006-02-03
-40,145.625,80.56,2006-02-03
-39.5,143.125,76.52,2006-02-03
-39.5,143.75,76.77,2006-02-03
-39.5,144.375,77.75,2006-02-03
-39.5,145,79.24,2006-02-03
-39.5,145.625,79.98,2006-02-03
-39,143.125,74.44,2006-02-03
-39,143.75,75.08,2006-02-03
-39,144.375,77.29,2006-02-03
-39,145,78.71,2006-02-03
-39,145.625,77.96,2006-02-03
-38.5,143.125,69.7,2006-02-03
-38.5,143.75,68.22,2006-02-03
-38.5,144.375,73.76,2006-02-03
-38.5,145,75.13,2006-02-03
-38.5,145.625,71.48,2006-02-03
-38,143.125,64.25,2006-02-03
-38,143.75,64.58,2006-02-03
-38,144.375,69.68,2006-02-03
-38,145,71.44,2006-02-03
-38,145.625,66.69,2006-02-03
-40,143.125,78.22,2006-02-04
-40,143.75,78.51,2006-02-04
-40,144.375,77.6,2006-02-04
-40,145,78.84,2006-02-04
-40,145.625,78.21,2006-02-04
-39.5,143.125,79.91,2006-02-04
-39.5,143.75,78.4,2006-02-04
-39.5,144.375,77.84,2006-02-04
-39.5,145,79.76,2006-02-04
-39.5,145.625,79.65,2006-02-04
-39,143.125,81.99,2006-02-04
-39,143.75,79.09,2006-02-04
-39,144.375,80.01,2006-02-04
-39,145,80.65,2006-02-04
-39,145.625,79.33,2006-02-04
-38.5,143.125,74.55,2006-02-04
-38.5,143.75,69.84,2006-02-04
-38.5,144.375,78,2006-02-04
-38.5,145,78.48,2006-02-04
-38.5,145.625,74.24,2006-02-04
-38,143.125,66.36,2006-02-04
-38,143.75,65.52,2006-02-04
-38,144.375,71.72,2006-02-04
-38,145,74.6,2006-02-04
-38,145.625,67.84,2006-02-04
-40,143.125,72.97,2006-02-05
-40,143.75,72.91,2006-02-05
-40,144.375,73.96,2006-02-05
-40,145,75.83,2006-02-05
-40,145.625,78.2,2006-02-05
-39.5,143.125,74.74,2006-02-05
-39.5,143.75,74.02,2006-02-05
-39.5,144.375,75.07,2006-02-05
-39.5,145,77.78,2006-02-05
-39.5,145.625,78.17,2006-02-05
-39,143.125,77.1,2006-02-05
-39,143.75,74.62,2006-02-05
-39,144.375,77.76,2006-02-05
-39,145,79.36,2006-02-05
-39,145.625,79.57,2006-02-05
-38.5,143.125,64.68,2006-02-05
-38.5,143.75,69.26,2006-02-05
-38.5,144.375,77.23,2006-02-05
-38.5,145,77.42,2006-02-05
-38.5,145.625,72.73,2006-02-05
-38,143.125,59.82,2006-02-05
-38,143.75,66.04,2006-02-05
-38,144.375,70.45,2006-02-05
-38,145,70.37,2006-02-05
-38,145.625,62.86,2006-02-05
-40,143.125,70.6,2006-02-06
-40,143.75,69.5,2006-02-06
-40,144.375,69.39,2006-02-06
-40,145,70.09,2006-02-06
-40,145.625,70.07,2006-02-06
-39.5,143.125,71.38,2006-02-06
-39.5,143.75,70.31,2006-02-06
-39.5,144.375,70.91,2006-02-06
-39.5,145,71.19,2006-02-06
-39.5,145.625,71.1,2006-02-06
-39,143.125,72.1,2006-02-06
-39,143.75,70.42,2006-02-06
-39,144.375,72.26,2006-02-06
-39,145,72.1,2006-02-06
-39,145.625,70.04,2006-02-06
-38.5,143.125,60.42,2006-02-06
-38.5,143.75,61.34,2006-02-06
-38.5,144.375,67.49,2006-02-06
-38.5,145,68.13,2006-02-06
-38.5,145.625,61.74,2006-02-06
-38,143.125,57.67,2006-02-06
-38,143.75,58.17,2006-02-06
-38,144.375,57.77,2006-02-06
-38,145,59.59,2006-02-06
-38,145.625,56.44,2006-02-06
-40,143.125,74.55,2006-02-07
-40,143.75,73.73,2006-02-07
-40,144.375,72.47,2006-02-07
-40,145,72.29,2006-02-07
-40,145.625,71.51,2006-02-07
-39.5,143.125,74.54,2006-02-07
-39.5,143.75,71.69,2006-02-07
-39.5,144.375,71.89,2006-02-07
-39.5,145,72.57,2006-02-07
-39.5,145.625,72.19,2006-02-07
-39,143.125,74.61,2006-02-07
-39,143.75,71.12,2006-02-07
-39,144.375,72.39,2006-02-07
-39,145,72.97,2006-02-07
-39,145.625,71.6,2006-02-07
-38.5,143.125,64.28,2006-02-07
-38.5,143.75,65.45,2006-02-07
-38.5,144.375,70.04,2006-02-07
-38.5,145,70.14,2006-02-07
-38.5,145.625,65.06,2006-02-07
-38,143.125,58.15,2006-02-07
-38,143.75,61.33,2006-02-07
-38,144.375,63.86,2006-02-07
-38,145,64.84,2006-02-07
-38,145.625,55.27,2006-02-07
-40,143.125,79.84,2006-02-08
-40,143.75,76.17,2006-02-08
-40,144.375,81.74,2006-02-08
-40,145,85.49,2006-02-08
-40,145.625,85.78,2006-02-08
-39.5,143.125,76.76,2006-02-08
-39.5,143.75,73.13,2006-02-08
-39.5,144.375,79.46,2006-02-08
-39.5,145,82.03,2006-02-08
-39.5,145.625,82.99,2006-02-08
-39,143.125,71.59,2006-02-08
-39,143.75,67.29,2006-02-08
-39,144.375,70.05,2006-02-08
-39,145,73.71,2006-02-08
-39,145.625,71.51,2006-02-08
-38.5,143.125,57.44,2006-02-08
-38.5,143.75,57.11,2006-02-08
-38.5,144.375,62.53,2006-02-08
-38.5,145,64.62,2006-02-08
-38.5,145.625,55.79,2006-02-08
-38,143.125,53.04,2006-02-08
-38,143.75,50.34,2006-02-08
-38,144.375,49.42,2006-02-08
-38,145,52.92,2006-02-08
-38,145.625,43.57,2006-02-08
-40,143.125,72.57,2006-02-09
-40,143.75,71.99,2006-02-09
-40,144.375,71.93,2006-02-09
-40,145,72.76,2006-02-09
-40,145.625,73.46,2006-02-09
-39.5,143.125,72.62,2006-02-09
-39.5,143.75,71.62,2006-02-09
-39.5,144.375,71.89,2006-02-09
-39.5,145,72.44,2006-02-09
-39.5,145.625,73.1,2006-02-09
-39,143.125,71.36,2006-02-09
-39,143.75,70.93,2006-02-09
-39,144.375,71.96,2006-02-09
-39,145,72.28,2006-02-09
-39,145.625,71.79,2006-02-09
-38.5,143.125,64.62,2006-02-09
-38.5,143.75,67.51,2006-02-09
-38.5,144.375,69.48,2006-02-09
-38.5,145,69.85,2006-02-09
-38.5,145.625,69.24,2006-02-09
-38,143.125,64.08,2006-02-09
-38,143.75,66.72,2006-02-09
-38,144.375,65.19,2006-02-09
-38,145,67.27,2006-02-09
-38,145.625,72.79,2006-02-09
-40,143.125,78.9,2006-02-10
-40,143.75,78.57,2006-02-10
-40,144.375,78.77,2006-02-10
-40,145,78.97,2006-02-10
-40,145.625,77.79,2006-02-10
-39.5,143.125,77.88,2006-02-10
-39.5,143.75,77.44,2006-02-10
-39.5,144.375,77.98,2006-02-10
-39.5,145,78.11,2006-02-10
-39.5,145.625,77.31,2006-02-10
-39,143.125,76.38,2006-02-10
-39,143.75,77.02,2006-02-10
-39,144.375,77.49,2006-02-10
-39,145,77,2006-02-10
-39,145.625,75.21,2006-02-10
-38.5,143.125,69.92,2006-02-10
-38.5,143.75,71.21,2006-02-10
-38.5,144.375,73.23,2006-02-10
-38.5,145,72.73,2006-02-10
-38.5,145.625,71.08,2006-02-10
-38,143.125,66.78,2006-02-10
-38,143.75,66.99,2006-02-10
-38,144.375,66.03,2006-02-10
-38,145,67.99,2006-02-10
-38,145.625,67.76,2006-02-10
-40,143.125,79.62,2006-02-11
-40,143.75,79.23,2006-02-11
-40,144.375,78.37,2006-02-11
-40,145,78.18,2006-02-11
-40,145.625,78.14,2006-02-11
-39.5,143.125,79.53,2006-02-11
-39.5,143.75,78.28,2006-02-11
-39.5,144.375,77.82,2006-02-11
-39.5,145,77.37,2006-02-11
-39.5,145.625,76.65,2006-02-11
-39,143.125,78.33,2006-02-11
-39,143.75,77.28,2006-02-11
-39,144.375,76.33,2006-02-11
-39,145,74.98,2006-02-11
-39,145.625,74.25,2006-02-11
-38.5,143.125,74.6,2006-02-11
-38.5,143.75,69.72,2006-02-11
-38.5,144.375,70.92,2006-02-11
-38.5,145,71.71,2006-02-11
-38.5,145.625,72.23,2006-02-11
-38,143.125,68.27,2006-02-11
-38,143.75,65.93,2006-02-11
-38,144.375,66.23,2006-02-11
-38,145,68.14,2006-02-11
-38,145.625,67.87,2006-02-11
-40,143.125,75.91,2006-02-12
-40,143.75,74.62,2006-02-12
-40,144.375,73.9,2006-02-12
-40,145,74.59,2006-02-12
-40,145.625,74.92,2006-02-12
-39.5,143.125,75.68,2006-02-12
-39.5,143.75,73.91,2006-02-12
-39.5,144.375,74.6,2006-02-12
-39.5,145,75.42,2006-02-12
-39.5,145.625,75.08,2006-02-12
-39,143.125,74.66,2006-02-12
-39,143.75,72.58,2006-02-12
-39,144.375,74.58,2006-02-12
-39,145,75.08,2006-02-12
-39,145.625,72.69,2006-02-12
-38.5,143.125,63.11,2006-02-12
-38.5,143.75,64.1,2006-02-12
-38.5,144.375,68.38,2006-02-12
-38.5,145,68.91,2006-02-12
-38.5,145.625,64.2,2006-02-12
-38,143.125,59.28,2006-02-12
-38,143.75,59.38,2006-02-12
-38,144.375,57.63,2006-02-12
-38,145,59.9,2006-02-12
-38,145.625,59.23,2006-02-12
-40,143.125,78.85,2006-02-13
-40,143.75,77.78,2006-02-13
-40,144.375,77.62,2006-02-13
-40,145,78.01,2006-02-13
-40,145.625,78.03,2006-02-13
-39.5,143.125,77.86,2006-02-13
-39.5,143.75,76.54,2006-02-13
-39.5,144.375,76.92,2006-02-13
-39.5,145,77.45,2006-02-13
-39.5,145.625,77.19,2006-02-13
-39,143.125,76.45,2006-02-13
-39,143.75,75.96,2006-02-13
-39,144.375,76.23,2006-02-13
-39,145,76.01,2006-02-13
-39,145.625,74.99,2006-02-13
-38.5,143.125,70.8,2006-02-13
-38.5,143.75,70.14,2006-02-13
-38.5,144.375,71.38,2006-02-13
-38.5,145,71.47,2006-02-13
-38.5,145.625,68.94,2006-02-13
-38,143.125,66.29,2006-02-13
-38,143.75,64.43,2006-02-13
-38,144.375,63.36,2006-02-13
-38,145,66.56,2006-02-13
-38,145.625,65.42,2006-02-13
-40,143.125,85.39,2006-02-14
-40,143.75,85.39,2006-02-14
-40,144.375,84.47,2006-02-14
-40,145,85.03,2006-02-14
-40,145.625,84.34,2006-02-14
-39.5,143.125,85.47,2006-02-14
-39.5,143.75,83.99,2006-02-14
-39.5,144.375,83.45,2006-02-14
-39.5,145,83.03,2006-02-14
-39.5,145.625,83.01,2006-02-14
-39,143.125,85.29,2006-02-14
-39,143.75,83.22,2006-02-14
-39,144.375,83.54,2006-02-14
-39,145,82.47,2006-02-14
-39,145.625,81.17,2006-02-14
-38.5,143.125,77.88,2006-02-14
-38.5,143.75,76.96,2006-02-14
-38.5,144.375,80.89,2006-02-14
-38.5,145,80.67,2006-02-14
-38.5,145.625,77.92,2006-02-14
-38,143.125,71.92,2006-02-14
-38,143.75,73.28,2006-02-14
-38,144.375,74.98,2006-02-14
-38,145,77.96,2006-02-14
-38,145.625,72.92,2006-02-14
-40,143.125,89.83,2006-02-15
-40,143.75,87.84,2006-02-15
-40,144.375,83.85,2006-02-15
-40,145,84.16,2006-02-15
-40,145.625,84.65,2006-02-15
-39.5,143.125,87.99,2006-02-15
-39.5,143.75,84.58,2006-02-15
-39.5,144.375,84.87,2006-02-15
-39.5,145,85.29,2006-02-15
-39.5,145.625,87.35,2006-02-15
-39,143.125,86.1,2006-02-15
-39,143.75,83.71,2006-02-15
-39,144.375,87.06,2006-02-15
-39,145,88.09,2006-02-15
-39,145.625,88.69,2006-02-15
-38.5,143.125,73.16,2006-02-15
-38.5,143.75,77.8,2006-02-15
-38.5,144.375,85.34,2006-02-15
-38.5,145,86.71,2006-02-15
-38.5,145.625,77.81,2006-02-15
-38,143.125,67.08,2006-02-15
-38,143.75,72.85,2006-02-15
-38,144.375,77.71,2006-02-15
-38,145,79,2006-02-15
-38,145.625,66.49,2006-02-15
-40,143.125,95.27,2006-02-16
-40,143.75,92.38,2006-02-16
-40,144.375,93.94,2006-02-16
-40,145,94.48,2006-02-16
-40,145.625,96.11,2006-02-16
-39.5,143.125,93.56,2006-02-16
-39.5,143.75,91.33,2006-02-16
-39.5,144.375,92.67,2006-02-16
-39.5,145,92.46,2006-02-16
-39.5,145.625,93.16,2006-02-16
-39,143.125,86.04,2006-02-16
-39,143.75,82.02,2006-02-16
-39,144.375,89.69,2006-02-16
-39,145,89.69,2006-02-16
-39,145.625,85.51,2006-02-16
-38.5,143.125,54.2,2006-02-16
-38.5,143.75,61.83,2006-02-16
-38.5,144.375,77.2,2006-02-16
-38.5,145,79.6,2006-02-16
-38.5,145.625,65.15,2006-02-16
-38,143.125,44.28,2006-02-16
-38,143.75,45.73,2006-02-16
-38,144.375,52.82,2006-02-16
-38,145,57.03,2006-02-16
-38,145.625,44.81,2006-02-16
-40,143.125,91.5,2006-02-17
-40,143.75,90.63,2006-02-17
-40,144.375,88.94,2006-02-17
-40,145,87.92,2006-02-17
-40,145.625,86.81,2006-02-17
-39.5,143.125,86.64,2006-02-17
-39.5,143.75,85.16,2006-02-17
-39.5,144.375,86.02,2006-02-17
-39.5,145,85.57,2006-02-17
-39.5,145.625,85.11,2006-02-17
-39,143.125,83.01,2006-02-17
-39,143.75,81.36,2006-02-17
-39,144.375,82.45,2006-02-17
-39,145,83.1,2006-02-17
-39,145.625,81.15,2006-02-17
-38.5,143.125,73.17,2006-02-17
-38.5,143.75,71.4,2006-02-17
-38.5,144.375,73.76,2006-02-17
-38.5,145,75.55,2006-02-17
-38.5,145.625,70.12,2006-02-17
-38,143.125,66.51,2006-02-17
-38,143.75,64.2,2006-02-17
-38,144.375,60.9,2006-02-17
-38,145,64.47,2006-02-17
-38,145.625,60.7,2006-02-17
-40,143.125,87.49,2006-02-18
-40,143.75,87.22,2006-02-18
-40,144.375,86.39,2006-02-18
-40,145,86.94,2006-02-18
-40,145.625,86.87,2006-02-18
-39.5,143.125,86.65,2006-02-18
-39.5,143.75,85.83,2006-02-18
-39.5,144.375,85.82,2006-02-18
-39.5,145,86.18,2006-02-18
-39.5,145.625,85.88,2006-02-18
-39,143.125,85.11,2006-02-18
-39,143.75,83.91,2006-02-18
-39,144.375,84.96,2006-02-18
-39,145,85.31,2006-02-18
-39,145.625,83.89,2006-02-18
-38.5,143.125,76.59,2006-02-18
-38.5,143.75,73.74,2006-02-18
-38.5,144.375,78.93,2006-02-18
-38.5,145,81.66,2006-02-18
-38.5,145.625,78.7,2006-02-18
-38,143.125,67.74,2006-02-18
-38,143.75,65.98,2006-02-18
-38,144.375,68.78,2006-02-18
-38,145,73.26,2006-02-18
-38,145.625,71.43,2006-02-18
-40,143.125,78.35,2006-02-19
-40,143.75,78.42,2006-02-19
-40,144.375,77.58,2006-02-19
-40,145,78.07,2006-02-19
-40,145.625,77.26,2006-02-19
-39.5,143.125,79,2006-02-19
-39.5,143.75,77.46,2006-02-19
-39.5,144.375,77.57,2006-02-19
-39.5,145,78.35,2006-02-19
-39.5,145.625,78.48,2006-02-19
-39,143.125,78.72,2006-02-19
-39,143.75,76.79,2006-02-19
-39,144.375,77.87,2006-02-19
-39,145,78.23,2006-02-19
-39,145.625,77.13,2006-02-19
-38.5,143.125,70.95,2006-02-19
-38.5,143.75,69.75,2006-02-19
-38.5,144.375,73.14,2006-02-19
-38.5,145,74.26,2006-02-19
-38.5,145.625,72.8,2006-02-19
-38,143.125,67.77,2006-02-19
-38,143.75,64.37,2006-02-19
-38,144.375,62.73,2006-02-19
-38,145,68.92,2006-02-19
-38,145.625,71.59,2006-02-19
-40,143.125,81.59,2006-02-20
-40,143.75,81.01,2006-02-20
-40,144.375,80.58,2006-02-20
-40,145,81.43,2006-02-20
-40,145.625,81.81,2006-02-20
-39.5,143.125,80.92,2006-02-20
-39.5,143.75,80.31,2006-02-20
-39.5,144.375,80.59,2006-02-20
-39.5,145,81.52,2006-02-20
-39.5,145.625,81.73,2006-02-20
-39,143.125,80.22,2006-02-20
-39,143.75,79.8,2006-02-20
-39,144.375,80.62,2006-02-20
-39,145,80.61,2006-02-20
-39,145.625,79.86,2006-02-20
-38.5,143.125,74.96,2006-02-20
-38.5,143.75,72.24,2006-02-20
-38.5,144.375,76.1,2006-02-20
-38.5,145,77.27,2006-02-20
-38.5,145.625,75.66,2006-02-20
-38,143.125,68.99,2006-02-20
-38,143.75,65.93,2006-02-20
-38,144.375,69.02,2006-02-20
-38,145,73.26,2006-02-20
-38,145.625,69.55,2006-02-20
-40,143.125,88.97,2006-02-21
-40,143.75,87.93,2006-02-21
-40,144.375,87.2,2006-02-21
-40,145,87.64,2006-02-21
-40,145.625,86.69,2006-02-21
-39.5,143.125,87.11,2006-02-21
-39.5,143.75,85.32,2006-02-21
-39.5,144.375,85.75,2006-02-21
-39.5,145,87.16,2006-02-21
-39.5,145.625,86.9,2006-02-21
-39,143.125,85.09,2006-02-21
-39,143.75,84.36,2006-02-21
-39,144.375,85.1,2006-02-21
-39,145,86.23,2006-02-21
-39,145.625,85.57,2006-02-21
-38.5,143.125,78.82,2006-02-21
-38.5,143.75,77.91,2006-02-21
-38.5,144.375,81.95,2006-02-21
-38.5,145,82.42,2006-02-21
-38.5,145.625,80.19,2006-02-21
-38,143.125,71.91,2006-02-21
-38,143.75,71.34,2006-02-21
-38,144.375,73.59,2006-02-21
-38,145,74.8,2006-02-21
-38,145.625,71.82,2006-02-21
-40,143.125,90,2006-02-22
-40,143.75,88.24,2006-02-22
-40,144.375,86.49,2006-02-22
-40,145,86.78,2006-02-22
-40,145.625,85.83,2006-02-22
-39.5,143.125,88.84,2006-02-22
-39.5,143.75,85.86,2006-02-22
-39.5,144.375,87.58,2006-02-22
-39.5,145,89.1,2006-02-22
-39.5,145.625,88.26,2006-02-22
-39,143.125,87.44,2006-02-22
-39,143.75,85.24,2006-02-22
-39,144.375,89.9,2006-02-22
-39,145,90.17,2006-02-22
-39,145.625,87.67,2006-02-22
-38.5,143.125,76.12,2006-02-22
-38.5,143.75,81.37,2006-02-22
-38.5,144.375,87.78,2006-02-22
-38.5,145,85.92,2006-02-22
-38.5,145.625,73.66,2006-02-22
-38,143.125,70.68,2006-02-22
-38,143.75,75.15,2006-02-22
-38,144.375,79.44,2006-02-22
-38,145,77.74,2006-02-22
-38,145.625,64.56,2006-02-22
-40,143.125,94.19,2006-02-23
-40,143.75,91.54,2006-02-23
-40,144.375,92.02,2006-02-23
-40,145,91.21,2006-02-23
-40,145.625,90.14,2006-02-23
-39.5,143.125,95.06,2006-02-23
-39.5,143.75,92.75,2006-02-23
-39.5,144.375,93.53,2006-02-23
-39.5,145,92.82,2006-02-23
-39.5,145.625,92.07,2006-02-23
-39,143.125,90.63,2006-02-23
-39,143.75,87.31,2006-02-23
-39,144.375,92.03,2006-02-23
-39,145,88.55,2006-02-23
-39,145.625,86.21,2006-02-23
-38.5,143.125,60.14,2006-02-23
-38.5,143.75,69.65,2006-02-23
-38.5,144.375,79.17,2006-02-23
-38.5,145,73.14,2006-02-23
-38.5,145.625,65.43,2006-02-23
-38,143.125,50.94,2006-02-23
-38,143.75,51.68,2006-02-23
-38,144.375,51.74,2006-02-23
-38,145,52.03,2006-02-23
-38,145.625,48.54,2006-02-23
-40,143.125,90.33,2006-02-24
-40,143.75,88.35,2006-02-24
-40,144.375,89.23,2006-02-24
-40,145,92.04,2006-02-24
-40,145.625,93.85,2006-02-24
-39.5,143.125,87.04,2006-02-24
-39.5,143.75,80.68,2006-02-24
-39.5,144.375,80.13,2006-02-24
-39.5,145,82.63,2006-02-24
-39.5,145.625,85.7,2006-02-24
-39,143.125,80.02,2006-02-24
-39,143.75,73.88,2006-02-24
-39,144.375,74.21,2006-02-24
-39,145,71.37,2006-02-24
-39,145.625,70,2006-02-24
-38.5,143.125,67.51,2006-02-24
-38.5,143.75,65.4,2006-02-24
-38.5,144.375,68.72,2006-02-24
-38.5,145,65.95,2006-02-24
-38.5,145.625,54.09,2006-02-24
-38,143.125,63.24,2006-02-24
-38,143.75,56.83,2006-02-24
-38,144.375,54.73,2006-02-24
-38,145,54.5,2006-02-24
-38,145.625,47.71,2006-02-24
-40,143.125,86.43,2006-02-25
-40,143.75,85.63,2006-02-25
-40,144.375,84.83,2006-02-25
-40,145,86.4,2006-02-25
-40,145.625,87.66,2006-02-25
-39.5,143.125,85.91,2006-02-25
-39.5,143.75,84.78,2006-02-25
-39.5,144.375,84.9,2006-02-25
-39.5,145,86.11,2006-02-25
-39.5,145.625,86.86,2006-02-25
-39,143.125,84.93,2006-02-25
-39,143.75,84.6,2006-02-25
-39,144.375,85.04,2006-02-25
-39,145,85.42,2006-02-25
-39,145.625,84.26,2006-02-25
-38.5,143.125,81.39,2006-02-25
-38.5,143.75,81.08,2006-02-25
-38.5,144.375,81.14,2006-02-25
-38.5,145,80.64,2006-02-25
-38.5,145.625,82.29,2006-02-25
-38,143.125,78.05,2006-02-25
-38,143.75,77.01,2006-02-25
-38,144.375,74.65,2006-02-25
-38,145,76.8,2006-02-25
-38,145.625,82.23,2006-02-25
-40,143.125,76.85,2006-02-26
-40,143.75,77.27,2006-02-26
-40,144.375,77.38,2006-02-26
-40,145,78.34,2006-02-26
-40,145.625,77.63,2006-02-26
-39.5,143.125,77,2006-02-26
-39.5,143.75,75.81,2006-02-26
-39.5,144.375,76.72,2006-02-26
-39.5,145,78.41,2006-02-26
-39.5,145.625,78.62,2006-02-26
-39,143.125,78.4,2006-02-26
-39,143.75,77.02,2006-02-26
-39,144.375,77.71,2006-02-26
-39,145,77.03,2006-02-26
-39,145.625,76.44,2006-02-26
-38.5,143.125,74.3,2006-02-26
-38.5,143.75,73.41,2006-02-26
-38.5,144.375,74.96,2006-02-26
-38.5,145,74.46,2006-02-26
-38.5,145.625,74.37,2006-02-26
-38,143.125,74.81,2006-02-26
-38,143.75,71.88,2006-02-26
-38,144.375,70.4,2006-02-26
-38,145,73.56,2006-02-26
-38,145.625,73.6,2006-02-26
-40,143.125,78.82,2006-02-27
-40,143.75,78.88,2006-02-27
-40,144.375,77.76,2006-02-27
-40,145,77.44,2006-02-27
-40,145.625,77.99,2006-02-27
-39.5,143.125,79.52,2006-02-27
-39.5,143.75,78.47,2006-02-27
-39.5,144.375,77.68,2006-02-27
-39.5,145,77.76,2006-02-27
-39.5,145.625,76.96,2006-02-27
-39,143.125,77.57,2006-02-27
-39,143.75,75.61,2006-02-27
-39,144.375,75.99,2006-02-27
-39,145,75.71,2006-02-27
-39,145.625,74.06,2006-02-27
-38.5,143.125,69.66,2006-02-27
-38.5,143.75,67.91,2006-02-27
-38.5,144.375,73.21,2006-02-27
-38.5,145,73.41,2006-02-27
-38.5,145.625,69.41,2006-02-27
-38,143.125,65.75,2006-02-27
-38,143.75,67.42,2006-02-27
-38,144.375,69.6,2006-02-27
-38,145,70.67,2006-02-27
-38,145.625,62.7,2006-02-27
-40,143.125,79.41,2006-02-28
-40,143.75,79.92,2006-02-28
-40,144.375,80,2006-02-28
-40,145,80.32,2006-02-28
-40,145.625,79.41,2006-02-28
-39.5,143.125,79.5,2006-02-28
-39.5,143.75,79.05,2006-02-28
-39.5,144.375,79.64,2006-02-28
-39.5,145,80.61,2006-02-28
-39.5,145.625,79.94,2006-02-28
-39,143.125,77.93,2006-02-28
-39,143.75,77.98,2006-02-28
-39,144.375,79.59,2006-02-28
-39,145,79.53,2006-02-28
-39,145.625,77.94,2006-02-28
-38.5,143.125,72.93,2006-02-28
-38.5,143.75,70.53,2006-02-28
-38.5,144.375,74.81,2006-02-28
-38.5,145,77.16,2006-02-28
-38.5,145.625,73.31,2006-02-28
-38,143.125,70.26,2006-02-28
-38,143.75,65.29,2006-02-28
-38,144.375,67.26,2006-02-28
-38,145,73.3,2006-02-28
-38,145.625,69.06,2006-02-28
-40,143.125,79.6,2006-03-01
-40,143.75,78.05,2006-03-01
-40,144.375,78.13,2006-03-01
-40,145,77.63,2006-03-01
-40,145.625,78.55,2006-03-01
-39.5,143.125,79.11,2006-03-01
-39.5,143.75,78.21,2006-03-01
-39.5,144.375,79.88,2006-03-01
-39.5,145,79.95,2006-03-01
-39.5,145.625,79.78,2006-03-01
-39,143.125,80.54,2006-03-01
-39,143.75,79.72,2006-03-01
-39,144.375,81.38,2006-03-01
-39,145,81.96,2006-03-01
-39,145.625,79.35,2006-03-01
-38.5,143.125,71.7,2006-03-01
-38.5,143.75,77.44,2006-03-01
-38.5,144.375,80.15,2006-03-01
-38.5,145,77.73,2006-03-01
-38.5,145.625,69.91,2006-03-01
-38,143.125,67.15,2006-03-01
-38,143.75,71.06,2006-03-01
-38,144.375,73.88,2006-03-01
-38,145,71.01,2006-03-01
-38,145.625,59.96,2006-03-01
-40,143.125,88.46,2006-03-02
-40,143.75,89.2,2006-03-02
-40,144.375,92.26,2006-03-02
-40,145,93.38,2006-03-02
-40,145.625,92.79,2006-03-02
-39.5,143.125,84.3,2006-03-02
-39.5,143.75,85.13,2006-03-02
-39.5,144.375,89.74,2006-03-02
-39.5,145,92.07,2006-03-02
-39.5,145.625,91.31,2006-03-02
-39,143.125,74.61,2006-03-02
-39,143.75,70.22,2006-03-02
-39,144.375,80.38,2006-03-02
-39,145,83.14,2006-03-02
-39,145.625,81.38,2006-03-02
-38.5,143.125,41.92,2006-03-02
-38.5,143.75,48.52,2006-03-02
-38.5,144.375,60.2,2006-03-02
-38.5,145,65.17,2006-03-02
