LAT,LON,PRECTOTCORR,DATE
-38,145.625,1.07,2006-01-31
-40,143.125,1.23,2006-02-01
-40,143.75,1.24,2006-02-01
-40,144.375,1.24,2006-02-01
-40,145,1.14,2006-02-01
-40,145.625,0.66,2006-02-01
-39.5,143.125,1.31,2006-02-01
-39.5,143.75,1.85,2006-02-01
-39.5,144.375,2.23,2006-02-01
-39.5,145,1.85,2006-02-01
-39.5,145.625,2.36,2006-02-01
-39,143.125,3.63,2006-02-01
-39,143.75,4.62,2006-02-01
-39,144.375,5.23,2006-02-01
-39,145,5.98,2006-02-01
-39,145.625,5.14,2006-02-01
-38.5,143.125,5.97,2006-02-01
-38.5,143.75,6.74,2006-02-01
-38.5,144.375,7.23,2006-02-01
-38.5,145,7.53,2006-02-01
-38.5,145.625,6.44,2006-02-01
-38,143.125,8.05,2006-02-01
-38,143.75,7.86,2006-02-01
-38,144.375,8.3,2006-02-01
-38,145,6.63,2006-02-01
-38,145.625,5.14,2006-02-01
-40,143.125,0,2006-02-02
-40,143.75,0.01,2006-02-02
-40,144.375,0.01,2006-02-02
-40,145,0,2006-02-02
-40,145.625,0,2006-02-02
-39.5,143.125,0,2006-02-02
-39.5,143.75,0.01,2006-02-02
-39.5,144.375,0.01,2006-02-02
-39.5,145,0.02,2006-02-02
-39.5,145.625,0.04,2006-02-02
-39,143.125,0.01,2006-02-02
-39,143.75,0.01,2006-02-02
-39,144.375,0.02,2006-02-02
-39,145,0.2,2006-02-02
-39,145.625,0.2,2006-02-02
-38.5,143.125,0.01,2006-02-02
-38.5,143.75,0.01,2006-02-02
-38.5,144.375,0.01,2006-02-02
-38.5,145,0.18,2006-02-02
-38.5,145.625,0.26,2006-02-02
-38,143.125,0.03,2006-02-02
-38,143.75,0.03,2006-02-02
-38,144.375,0.03,2006-02-02
-38,145,0.1,2006-02-02
-38,145.625,0.13,2006-02-02
-40,143.125,0.5,2006-02-03
-40,143.75,0.41,2006-02-03
-40,144.375,0.36,2006-02-03
-40,145,0.2,2006-02-03
-40,145.625,0.05,2006-02-03
-39.5,143.125,0.31,2006-02-03
-39.5,143.75,0.19,2006-02-03
-39.5,144.375,0.16,2006-02-03
-39.5,145,0.07,2006-02-03
-39.5,145.625,0.03,2006-02-03
-39,143.125,0.1,2006-02-03
-39,143.75,0.09,2006-02-03
-39,144.375,0.06,2006-02-03
-39,145,0.03,2006-02-03
-39,145.625,0.01,2006-02-03
-38.5,143.125,0.04,2006-02-03
-38.5,143.75,0.09,2006-02-03
-38.5,144.375,0.07,2006-02-03
-38.5,145,0.02,2006-02-03
-38.5,145.625,0,2006-02-03
-38,143.125,0.09,2006-02-03
-38,143.75,0.22,2006-02-03
-38,144.375,0.24,2006-02-03
-38,145,0.03,2006-02-03
-38,145.625,0,2006-02-03
-40,143.125,0.13,2006-02-04
-40,143.75,0.06,2006-02-04
-40,144.375,0.02,2006-02-04
-40,145,0.02,2006-02-04
-40,145.625,0,2006-02-04
-39.5,143.125,0.1,2006-02-04
-39.5,143.75,0.04,2006-02-04
-39.5,144.375,0.03,2006-02-04
-39.5,145,0.01,2006-02-04
-39.5,145.625,0,2006-02-04
-39,143.125,0.06,2006-02-04
-39,143.75,0.03,2006-02-04
-39,144.375,0.03,2006-02-04
-39,145,0.01,2006-02-04
-39,145.625,0.01,2006-02-04
-38.5,143.125,0.01,2006-02-04
-38.5,143.75,0.01,2006-02-04
-38.5,144.375,0,2006-02-04
-38.5,145,0,2006-02-04
-38.5,145.625,0.03,2006-02-04
-38,143.125,0.01,2006-02-04
-38,143.75,0.01,2006-02-04
-38,144.375,0.01,2006-02-04
-38,145,0,2006-02-04
-38,145.625,0.04,2006-02-04
-40,143.125,0.84,2006-02-05
-40,143.75,0.49,2006-02-05
-40,144.375,0.35,2006-02-05
-40,145,0.26,2006-02-05
-40,145.625,0.02,2006-02-05
-39.5,143.125,0.43,2006-02-05
-39.5,143.75,0.24,2006-02-05
-39.5,144.375,0.17,2006-02-05
-39.5,145,0.05,2006-02-05
-39.5,145.625,0.01,2006-02-05
-39,143.125,0.19,2006-02-05
-39,143.75,0.13,2006-02-05
-39,144.375,0.08,2006-02-05
-39,145,0.02,2006-02-05
-39,145.625,0.02,2006-02-05
-38.5,143.125,0.03,2006-02-05
-38.5,143.75,0.03,2006-02-05
-38.5,144.375,0.02,2006-02-05
-38.5,145,0.01,2006-02-05
-38.5,145.625,0.02,2006-02-05
-38,143.125,0,2006-02-05
-38,143.75,0,2006-02-05
-38,144.375,0,2006-02-05
-38,145,0,2006-02-05
-38,145.625,0.01,2006-02-05
-40,143.125,0.22,2006-02-06
-40,143.75,0.54,2006-02-06
-40,144.375,0.7,2006-02-06
-40,145,0.83,2006-02-06
-40,145.625,1.11,2006-02-06
-39.5,143.125,0.12,2006-02-06
-39.5,143.75,0.4,2006-02-06
-39.5,144.375,0.44,2006-02-06
-39.5,145,0.72,2006-02-06
-39.5,145.625,1.24,2006-02-06
-39,143.125,0.45,2006-02-06
-39,143.75,0.49,2006-02-06
-39,144.375,0.48,2006-02-06
-39,145,0.72,2006-02-06
-39,145.625,0.94,2006-02-06
-38.5,143.125,0.38,2006-02-06
-38.5,143.75,0.46,2006-02-06
-38.5,144.375,0.48,2006-02-06
-38.5,145,0.45,2006-02-06
-38.5,145.625,0.69,2006-02-06
-38,143.125,0.22,2006-02-06
-38,143.75,0.23,2006-02-06
-38,144.375,0.2,2006-02-06
-38,145,0.21,2006-02-06
-38,145.625,0.4,2006-02-06
-40,143.125,0.01,2006-02-07
-40,143.75,0.02,2006-02-07
-40,144.375,0.02,2006-02-07
-40,145,0.01,2006-02-07
-40,145.625,0,2006-02-07
-39.5,143.125,0,2006-02-07
-39.5,143.75,0.01,2006-02-07
-39.5,144.375,0,2006-02-07
-39.5,145,0,2006-02-07
-39.5,145.625,0.01,2006-02-07
-39,143.125,0,2006-02-07
-39,143.75,0.01,2006-02-07
-39,144.375,0.01,2006-02-07
-39,145,0.04,2006-02-07
-39,145.625,0.02,2006-02-07
-38.5,143.125,0.02,2006-02-07
-38.5,143.75,0.04,2006-02-07
-38.5,144.375,0.04,2006-02-07
-38.5,145,0.09,2006-02-07
-38.5,145.625,0.05,2006-02-07
-38,143.125,0.06,2006-02-07
-38,143.75,0.11,2006-02-07
-38,144.375,0.12,2006-02-07
-38,145,0.08,2006-02-07
-38,145.625,0.05,2006-02-07
-40,143.125,28.17,2006-02-08
-40,143.75,20.65,2006-02-08
-40,144.375,16.92,2006-02-08
-40,145,16.16,2006-02-08
-40,145.625,7.05,2006-02-08
-39.5,143.125,18.49,2006-02-08
-39.5,143.75,14.74,2006-02-08
-39.5,144.375,13.87,2006-02-08
-39.5,145,12.06,2006-02-08
-39.5,145.625,6.43,2006-02-08
-39,143.125,15.46,2006-02-08
-39,143.75,12.88,2006-02-08
-39,144.375,10.4,2006-02-08
-39,145,7.35,2006-02-08
-39,145.625,3.52,2006-02-08
-38.5,143.125,15.58,2006-02-08
-38.5,143.75,9.81,2006-02-08
-38.5,144.375,7.7,2006-02-08
-38.5,145,4.23,2006-02-08
-38.5,145.625,1.83,2006-02-08
-38,143.125,11.02,2006-02-08
-38,143.75,6.92,2006-02-08
-38,144.375,4.96,2006-02-08
-38,145,2.44,2006-02-08
-38,145.625,0.74,2006-02-08
-40,143.125,0.81,2006-02-09
-40,143.75,0.76,2006-02-09
-40,144.375,0.69,2006-02-09
-40,145,1.97,2006-02-09
-40,145.625,3.02,2006-02-09
-39.5,143.125,0.62,2006-02-09
-39.5,143.75,0.62,2006-02-09
-39.5,144.375,0.66,2006-02-09
-39.5,145,2.74,2006-02-09
-39.5,145.625,5.07,2006-02-09
-39,143.125,1.25,2006-02-09
-39,143.75,1.28,2006-02-09
-39,144.375,1.21,2006-02-09
-39,145,4.54,2006-02-09
-39,145.625,8.42,2006-02-09
-38.5,143.125,2.04,2006-02-09
-38.5,143.75,2.26,2006-02-09
-38.5,144.375,2.65,2006-02-09
-38.5,145,6.97,2006-02-09
-38.5,145.625,10.75,2006-02-09
-38,143.125,2.3,2006-02-09
-38,143.75,2.46,2006-02-09
-38,144.375,3.08,2006-02-09
-38,145,8,2006-02-09
-38,145.625,12.28,2006-02-09
-40,143.125,0.67,2006-02-10
-40,143.75,0.64,2006-02-10
-40,144.375,0.63,2006-02-10
-40,145,0.77,2006-02-10
-40,145.625,0.93,2006-02-10
-39.5,143.125,0.32,2006-02-10
-39.5,143.75,0.34,2006-02-10
-39.5,144.375,0.32,2006-02-10
-39.5,145,0.72,2006-02-10
-39.5,145.625,1.07,2006-02-10
-39,143.125,0.21,2006-02-10
-39,143.75,0.23,2006-02-10
-39,144.375,0.25,2006-02-10
-39,145,0.43,2006-02-10
-39,145.625,0.77,2006-02-10
-38.5,143.125,0.16,2006-02-10
-38.5,143.75,0.16,2006-02-10
-38.5,144.375,0.11,2006-02-10
-38.5,145,0.33,2006-02-10
-38.5,145.625,0.66,2006-02-10
-38,143.125,0.18,2006-02-10
-38,143.75,0.14,2006-02-10
-38,144.375,0.07,2006-02-10
-38,145,0.28,2006-02-10
-38,145.625,0.53,2006-02-10
-40,143.125,0.17,2006-02-11
-40,143.75,0.09,2006-02-11
-40,144.375,0.06,2006-02-11
-40,145,0.08,2006-02-11
-40,145.625,0.09,2006-02-11
-39.5,143.125,0.07,2006-02-11
-39.5,143.75,0.03,2006-02-11
-39.5,144.375,0.02,2006-02-11
-39.5,145,0.06,2006-02-11
-39.5,145.625,0.12,2006-02-11
-39,143.125,0.07,2006-02-11
-39,143.75,0.04,2006-02-11
-39,144.375,0.02,2006-02-11
-39,145,0.16,2006-02-11
-39,145.625,0.2,2006-02-11
-38.5,143.125,0.04,2006-02-11
-38.5,143.75,0.05,2006-02-11
-38.5,144.375,0.06,2006-02-11
-38.5,145,0.13,2006-02-11
-38.5,145.625,0.19,2006-02-11
-38,143.125,0.02,2006-02-11
-38,143.75,0.02,2006-02-11
-38,144.375,0.02,2006-02-11
-38,145,0.07,2006-02-11
-38,145.625,0.1,2006-02-11
-40,143.125,1.21,2006-02-12
-40,143.75,0.87,2006-02-12
-40,144.375,0.85,2006-02-12
-40,145,0.59,2006-02-12
-40,145.625,0.34,2006-02-12
-39.5,143.125,0.44,2006-02-12
-39.5,143.75,0.37,2006-02-12
-39.5,144.375,0.25,2006-02-12
-39.5,145,0.24,2006-02-12
-39.5,145.625,0.31,2006-02-12
-39,143.125,0.61,2006-02-12
-39,143.75,0.33,2006-02-12
-39,144.375,0.13,2006-02-12
-39,145,0.24,2006-02-12
-39,145.625,0.35,2006-02-12
-38.5,143.125,0.52,2006-02-12
-38.5,143.75,0.38,2006-02-12
-38.5,144.375,0.32,2006-02-12
-38.5,145,0.27,2006-02-12
-38.5,145.625,0.58,2006-02-12
-38,143.125,0.38,2006-02-12
-38,143.75,0.21,2006-02-12
-38,144.375,0.13,2006-02-12
-38,145,0.33,2006-02-12
-38,145.625,0.86,2006-02-12
-40,143.125,0.55,2006-02-13
-40,143.75,0.75,2006-02-13
-40,144.375,0.87,2006-02-13
-40,145,0.52,2006-02-13
-40,145.625,0.55,2006-02-13
-39.5,143.125,0.27,2006-02-13
-39.5,143.75,0.39,2006-02-13
-39.5,144.375,0.29,2006-02-13
-39.5,145,0.37,2006-02-13
-39.5,145.625,0.69,2006-02-13
-39,143.125,0.42,2006-02-13
-39,143.75,0.27,2006-02-13
-39,144.375,0.16,2006-02-13
-39,145,0.69,2006-02-13
-39,145.625,0.98,2006-02-13
-38.5,143.125,0.4,2006-02-13
-38.5,143.75,0.29,2006-02-13
-38.5,144.375,0.26,2006-02-13
-38.5,145,0.55,2006-02-13
-38.5,145.625,0.76,2006-02-13
-38,143.125,0.23,2006-02-13
-38,143.75,0.15,2006-02-13
-38,144.375,0.1,2006-02-13
-38,145,0.23,2006-02-13
-38,145.625,0.25,2006-02-13
-40,143.125,0.14,2006-02-14
-40,143.75,0.06,2006-02-14
-40,144.375,0.04,2006-02-14
-40,145,0.04,2006-02-14
-40,145.625,0.03,2006-02-14
-39.5,143.125,0.07,2006-02-14
-39.5,143.75,0.05,2006-02-14
-39.5,144.375,0.03,2006-02-14
-39.5,145,0.06,2006-02-14
-39.5,145.625,0.12,2006-02-14
-39,143.125,0.11,2006-02-14
-39,143.75,0.08,2006-02-14
-39,144.375,0.07,2006-02-14
-39,145,0.17,2006-02-14
-39,145.625,0.3,2006-02-14
-38.5,143.125,0.09,2006-02-14
-38.5,143.75,0.1,2006-02-14
-38.5,144.375,0.13,2006-02-14
-38.5,145,0.31,2006-02-14
-38.5,145.625,0.31,2006-02-14
-38,143.125,0.04,2006-02-14
-38,143.75,0.04,2006-02-14
-38,144.375,0.08,2006-02-14
-38,145,0.2,2006-02-14
-38,145.625,0.17,2006-02-14
-40,143.125,0.42,2006-02-15
-40,143.75,0.11,2006-02-15
-40,144.375,0.02,2006-02-15
-40,145,0.02,2006-02-15
-40,145.625,0.02,2006-02-15
-39.5,143.125,0.06,2006-02-15
-39.5,143.75,0.02,2006-02-15
-39.5,144.375,0.02,2006-02-15
-39.5,145,0.01,2006-02-15
-39.5,145.625,0.01,2006-02-15
-39,143.125,0.03,2006-02-15
-39,143.75,0.02,2006-02-15
-39,144.375,0.03,2006-02-15
-39,145,0.02,2006-02-15
-39,145.625,0.01,2006-02-15
-38.5,143.125,0.02,2006-02-15
-38.5,143.75,0.02,2006-02-15
-38.5,144.375,0.02,2006-02-15
-38.5,145,0.02,2006-02-15
-38.5,145.625,0.03,2006-02-15
-38,143.125,0.01,2006-02-15
-38,143.75,0,2006-02-15
-38,144.375,0.01,2006-02-15
-38,145,0.01,2006-02-15
-38,145.625,0.04,2006-02-15
-40,143.125,0.38,2006-02-16
-40,143.75,0.38,2006-02-16
-40,144.375,0.68,2006-02-16
-40,145,0.57,2006-02-16
-40,145.625,0.22,2006-02-16
-39.5,143.125,0.06,2006-02-16
-39.5,143.75,0.05,2006-02-16
-39.5,144.375,0.14,2006-02-16
-39.5,145,0.07,2006-02-16
-39.5,145.625,0.07,2006-02-16
-39,143.125,0.01,2006-02-16
-39,143.75,0.03,2006-02-16
-39,144.375,0.04,2006-02-16
-39,145,0.02,2006-02-16
-39,145.625,0.01,2006-02-16
-38.5,143.125,0.01,2006-02-16
-38.5,143.75,0.01,2006-02-16
-38.5,144.375,0,2006-02-16
-38.5,145,0,2006-02-16
-38.5,145.625,0.03,2006-02-16
-38,143.125,0.02,2006-02-16
-38,143.75,0,2006-02-16
-38,144.375,0,2006-02-16
-38,145,0,2006-02-16
-38,145.625,0.06,2006-02-16
-40,143.125,2.78,2006-02-17
-40,143.75,2.1,2006-02-17
-40,144.375,1.5,2006-02-17
-40,145,1.26,2006-02-17
-40,145.625,0.12,2006-02-17
-39.5,143.125,0.65,2006-02-17
-39.5,143.75,0.35,2006-02-17
-39.5,144.375,0.54,2006-02-17
-39.5,145,0.23,2006-02-17
-39.5,145.625,0.05,2006-02-17
-39,143.125,0.3,2006-02-17
-39,143.75,0.21,2006-02-17
-39,144.375,0.22,2006-02-17
-39,145,0.14,2006-02-17
-39,145.625,0.01,2006-02-17
-38.5,143.125,0.12,2006-02-17
-38.5,143.75,0.08,2006-02-17
-38.5,144.375,0.03,2006-02-17
-38.5,145,0.02,2006-02-17
-38.5,145.625,0,2006-02-17
-38,143.125,0.04,2006-02-17
-38,143.75,0.02,2006-02-17
-38,144.375,0.01,2006-02-17
-38,145,0,2006-02-17
-38,145.625,0,2006-02-17
-40,143.125,2.91,2006-02-18
-40,143.75,1.81,2006-02-18
-40,144.375,1.59,2006-02-18
-40,145,1.09,2006-02-18
-40,145.625,0.11,2006-02-18
-39.5,143.125,0.59,2006-02-18
-39.5,143.75,0.34,2006-02-18
-39.5,144.375,0.4,2006-02-18
-39.5,145,0.14,2006-02-18
-39.5,145.625,0.06,2006-02-18
-39,143.125,0.38,2006-02-18
-39,143.75,0.26,2006-02-18
-39,144.375,0.19,2006-02-18
-39,145,0.22,2006-02-18
-39,145.625,0.12,2006-02-18
-38.5,143.125,0.22,2006-02-18
-38.5,143.75,0.25,2006-02-18
-38.5,144.375,0.23,2006-02-18
-38.5,145,0.17,2006-02-18
-38.5,145.625,0.18,2006-02-18
-38,143.125,0.12,2006-02-18
-38,143.75,0.13,2006-02-18
-38,144.375,0.08,2006-02-18
-38,145,0.1,2006-02-18
-38,145.625,0.12,2006-02-18
-40,143.125,0.4,2006-02-19
-40,143.75,0.31,2006-02-19
-40,144.375,0.24,2006-02-19
-40,145,0.18,2006-02-19
-40,145.625,0.01,2006-02-19
-39.5,143.125,0.1,2006-02-19
-39.5,143.75,0.03,2006-02-19
-39.5,144.375,0.05,2006-02-19
-39.5,145,0.02,2006-02-19
-39.5,145.625,0.07,2006-02-19
-39,143.125,0.03,2006-02-19
-39,143.75,0.03,2006-02-19
-39,144.375,0.04,2006-02-19
-39,145,0.09,2006-02-19
-39,145.625,0.26,2006-02-19
-38.5,143.125,0.01,2006-02-19
-38.5,143.75,0.03,2006-02-19
-38.5,144.375,0.05,2006-02-19
-38.5,145,0.21,2006-02-19
-38.5,145.625,0.23,2006-02-19
-38,143.125,0,2006-02-19
-38,143.75,0.01,2006-02-19
-38,144.375,0.04,2006-02-19
-38,145,0.18,2006-02-19
-38,145.625,0.17,2006-02-19
-40,143.125,0.34,2006-02-20
-40,143.75,0.19,2006-02-20
-40,144.375,0.14,2006-02-20
-40,145,0.19,2006-02-20
-40,145.625,0.12,2006-02-20
-39.5,143.125,0.2,2006-02-20
-39.5,143.75,0.12,2006-02-20
-39.5,144.375,0.12,2006-02-20
-39.5,145,0.24,2006-02-20
-39.5,145.625,0.2,2006-02-20
-39,143.125,0.07,2006-02-20
-39,143.75,0.1,2006-02-20
-39,144.375,0.13,2006-02-20
-39,145,0.11,2006-02-20
-39,145.625,0.06,2006-02-20
-38.5,143.125,0.02,2006-02-20
-38.5,143.75,0.02,2006-02-20
-38.5,144.375,0.01,2006-02-20
-38.5,145,0.01,2006-02-20
-38.5,145.625,0,2006-02-20
-38,143.125,0.01,2006-02-20
-38,143.75,0,2006-02-20
-38,144.375,0,2006-02-20
-38,145,0,2006-02-20
-38,145.625,0,2006-02-20
-40,143.125,0.81,2006-02-21
-40,143.75,0.42,2006-02-21
-40,144.375,0.2,2006-02-21
-40,145,0.19,2006-02-21
-40,145.625,0.11,2006-02-21
-39.5,143.125,0.49,2006-02-21
-39.5,143.75,0.24,2006-02-21
-39.5,144.375,0.17,2006-02-21
-39.5,145,0.14,2006-02-21
-39.5,145.625,0.24,2006-02-21
-39,143.125,0.25,2006-02-21
-39,143.75,0.19,2006-02-21
-39,144.375,0.15,2006-02-21
-39,145,0.08,2006-02-21
-39,145.625,0.06,2006-02-21
-38.5,143.125,0.07,2006-02-21
-38.5,143.75,0.1,2006-02-21
-38.5,144.375,0.1,2006-02-21
-38.5,145,0.02,2006-02-21
-38.5,145.625,0,2006-02-21
-38,143.125,0.03,2006-02-21
-38,143.75,0.04,2006-02-21
-38,144.375,0.03,2006-02-21
-38,145,0,2006-02-21
-38,145.625,0,2006-02-21
-40,143.125,0.13,2006-02-22
-40,143.75,0.12,2006-02-22
-40,144.375,0.15,2006-02-22
-40,145,0.36,2006-02-22
-40,145.625,0.73,2006-02-22
-39.5,143.125,0.13,2006-02-22
-39.5,143.75,0.1,2006-02-22
-39.5,144.375,0.12,2006-02-22
-39.5,145,0.28,2006-02-22
-39.5,145.625,0.84,2006-02-22
-39,143.125,0.11,2006-02-22
-39,143.75,0.08,2006-02-22
-39,144.375,0.09,2006-02-22
-39,145,0.1,2006-02-22
-39,145.625,0.75,2006-02-22
-38.5,143.125,0.02,2006-02-22
-38.5,143.75,0.03,2006-02-22
-38.5,144.375,0.03,2006-02-22
-38.5,145,0.02,2006-02-22
-38.5,145.625,0.25,2006-02-22
-38,143.125,0,2006-02-22
-38,143.75,0,2006-02-22
-38,144.375,0,2006-02-22
-38,145,0,2006-02-22
-38,145.625,0.02,2006-02-22
-40,143.125,0.22,2006-02-23
-40,143.75,0.19,2006-02-23
-40,144.375,0.17,2006-02-23
-40,145,0.29,2006-02-23
-40,145.625,0.26,2006-02-23
-39.5,143.125,0.11,2006-02-23
-39.5,143.75,0.11,2006-02-23
-39.5,144.375,0.12,2006-02-23
-39.5,145,0.27,2006-02-23
-39.5,145.625,0.24,2006-02-23
-39,143.125,0.01,2006-02-23
-39,143.75,0.05,2006-02-23
-39,144.375,0.05,2006-02-23
-39,145,0.07,2006-02-23
-39,145.625,0.09,2006-02-23
-38.5,143.125,0,2006-02-23
-38.5,143.75,0.02,2006-02-23
-38.5,144.375,0.03,2006-02-23
-38.5,145,0.06,2006-02-23
-38.5,145.625,0.02,2006-02-23
-38,143.125,0.05,2006-02-23
-38,143.75,0.05,2006-02-23
-38,144.375,0.04,2006-02-23
-38,145,0.04,2006-02-23
-38,145.625,0.01,2006-02-23
-40,143.125,2.8,2006-02-24
-40,143.75,1.85,2006-02-24
-40,144.375,1.43,2006-02-24
-40,145,0.77,2006-02-24
-40,145.625,0.38,2006-02-24
-39.5,143.125,1.79,2006-02-24
-39.5,143.75,1.22,2006-02-24
-39.5,144.375,0.82,2006-02-24
-39.5,145,0.58,2006-02-24
-39.5,145.625,0.46,2006-02-24
-39,143.125,4.56,2006-02-24
-39,143.75,2.14,2006-02-24
-39,144.375,0.86,2006-02-24
-39,145,0.8,2006-02-24
-39,145.625,0.75,2006-02-24
-38.5,143.125,6.29,2006-02-24
-38.5,143.75,2.94,2006-02-24
-38.5,144.375,2.12,2006-02-24
-38.5,145,1.36,2006-02-24
-38.5,145.625,0.82,2006-02-24
-38,143.125,3.87,2006-02-24
-38,143.75,2.27,2006-02-24
-38,144.375,1.66,2006-02-24
-38,145,1.62,2006-02-24
-38,145.625,0.93,2006-02-24
-40,143.125,3.12,2006-02-25
-40,143.75,4.6,2006-02-25
-40,144.375,5.04,2006-02-25
-40,145,5.25,2006-02-25
-40,145.625,3.19,2006-02-25
-39.5,143.125,3.94,2006-02-25
-39.5,143.75,4.97,2006-02-25
-39.5,144.375,4.9,2006-02-25
-39.5,145,4.3,2006-02-25
-39.5,145.625,4.68,2006-02-25
-39,143.125,5.54,2006-02-25
-39,143.75,5.22,2006-02-25
-39,144.375,3.93,2006-02-25
-39,145,7.13,2006-02-25
-39,145.625,7.95,2006-02-25
-38.5,143.125,5.73,2006-02-25
-38.5,143.75,6.51,2006-02-25
-38.5,144.375,5.59,2006-02-25
-38.5,145,11.08,2006-02-25
-38.5,145.625,12.72,2006-02-25
-38,143.125,6.21,2006-02-25
-38,143.75,8.37,2006-02-25
-38,144.375,9.45,2006-02-25
-38,145,16.45,2006-02-25
-38,145.625,17.57,2006-02-25
-40,143.125,1.07,2006-02-26
-40,143.75,0.87,2006-02-26
-40,144.375,0.57,2006-02-26
-40,145,0.41,2006-02-26
-40,145.625,0.14,2006-02-26
-39.5,143.125,0.84,2006-02-26
-39.5,143.75,0.47,2006-02-26
-39.5,144.375,0.37,2006-02-26
-39.5,145,0.29,2006-02-26
-39.5,145.625,0.36,2006-02-26
-39,143.125,0.35,2006-02-26
-39,143.75,0.36,2006-02-26
-39,144.375,0.29,2006-02-26
-39,145,0.2,2006-02-26
-39,145.625,0.52,2006-02-26
-38.5,143.125,0.34,2006-02-26
-38.5,143.75,0.34,2006-02-26
-38.5,144.375,0.3,2006-02-26
-38.5,145,0.22,2006-02-26
-38.5,145.625,0.5,2006-02-26
-38,143.125,0.55,2006-02-26
-38,143.75,0.41,2006-02-26
-38,144.375,0.28,2006-02-26
-38,145,0.33,2006-02-26
-38,145.625,0.48,2006-02-26
-40,143.125,0.2,2006-02-27
-40,143.75,0.16,2006-02-27
-40,144.375,0.11,2006-02-27
-40,145,0.15,2006-02-27
-40,145.625,0.07,2006-02-27
-39.5,143.125,0.11,2006-02-27
-39.5,143.75,0.03,2006-02-27
-39.5,144.375,0.02,2006-02-27
-39.5,145,0.01,2006-02-27
-39.5,145.625,0.02,2006-02-27
-39,143.125,0.02,2006-02-27
-39,143.75,0.01,2006-02-27
-39,144.375,0,2006-02-27
-39,145,0,2006-02-27
-39,145.625,0,2006-02-27
-38.5,143.125,0.01,2006-02-27
-38.5,143.75,0.01,2006-02-27
-38.5,144.375,0.01,2006-02-27
-38.5,145,0,2006-02-27
-38.5,145.625,0,2006-02-27
-38,143.125,0,2006-02-27
-38,143.75,0,2006-02-27
-38,144.375,0,2006-02-27
-38,145,0,2006-02-27
-38,145.625,0,2006-02-27
-40,143.125,0.56,2006-02-28
-40,143.75,0.4,2006-02-28
-40,144.375,0.33,2006-02-28
-40,145,0.32,2006-02-28
-40,145.625,0.12,2006-02-28
-39.5,143.125,0.41,2006-02-28
-39.5,143.75,0.37,2006-02-28
-39.5,144.375,0.43,2006-02-28
-39.5,145,0.4,2006-02-28
-39.5,145.625,0.12,2006-02-28
-39,143.125,0.28,2006-02-28
-39,143.75,0.29,2006-02-28
-39,144.375,0.38,2006-02-28
-39,145,0.24,2006-02-28
-39,145.625,0.05,2006-02-28
-38.5,143.125,0.05,2006-02-28
-38.5,143.75,0.08,2006-02-28
-38.5,144.375,0.04,2006-02-28
-38.5,145,0.03,2006-02-28
-38.5,145.625,0,2006-02-28
-38,143.125,0,2006-02-28
-38,143.75,0,2006-02-28
-38,144.375,0,2006-02-28
-38,145,0,2006-02-28
-38,145.625,0,2006-02-28
-40,143.125,0,2006-03-01
-40,143.75,0.01,2006-03-01
-40,144.375,0.04,2006-03-01
-40,145,0.03,2006-03-01
-40,145.625,0.01,2006-03-01
-39.5,143.125,0,2006-03-01
-39.5,143.75,0.01,2006-03-01
-39.5,144.375,0.02,2006-03-01
-39.5,145,0.03,2006-03-01
-39.5,145.625,0.06,2006-03-01
-39,143.125,0,2006-03-01
-39,143.75,0,2006-03-01
-39,144.375,0.01,2006-03-01
-39,145,0.23,2006-03-01
-39,145.625,0.24,2006-03-01
-38.5,143.125,0.01,2006-03-01
-38.5,143.75,0,2006-03-01
-38.5,144.375,0.01,2006-03-01
-38.5,145,0.21,2006-03-01
-38.5,145.625,0.3,2006-03-01
-38,143.125,0,2006-03-01
-38,143.75,0,2006-03-01
-38,144.375,0,2006-03-01
-38,145,0.11,2006-03-01
-38,145.625,0.16,2006-03-01
-40,143.125,0,2006-03-02
-40,143.75,0.01,2006-03-02
-40,144.375,0.01,2006-03-02
-40,145,0.01,2006-03-02
-40,145.625,0,2006-03-02
-39.5,143.125,0,2006-03-02
-39.5,143.75,0,2006-03-02
-39.5,144.375,0,2006-03-02
-39.5,145,0,2006-03-02
-39.5,145.625,0,2006-03-02
-39,143.125,0,2006-03-02
-39,143.75,0,2006-03-02
-39,144.375,0,2006-03-02
-39,145,0.01,2006-03-02
-39,145.625,0.02,2006-03-02
-38.5,143.125,0,2006-03-02
-38.5,143.75,0,2006-03-02
-38.5,144.375,0,2006-03-02
-38.5,145,0,2006-03-02
-38.5,145.625,0.01,2006-03-02
-38,143.125,0,2006-03-02
-38,143.75,0,2006-03-02
-38,144.375,0,2006-03-02
-38,145,0,2006-03-02
-38,145.625,0,2006-03-02
-40,143.125,0.14,2006-03-03
-40,143.75,0.04,2006-03-03
-40,144.375,0,2006-03-03
-40,145,0,2006-03-03
-40,145.625,0,2006-03-03
-39.5,143.125,0.01,2006-03-03
-39.5,143.75,0,2006-03-03
-39.5,144.375,0,2006-03-03
-39.5,145,0,2006-03-03
-39.5,145.625,0,2006-03-03
-39,143.125,0,2006-03-03
-39,143.75,0,2006-03-03
-39,144.375,0,2006-03-03
-39,145,0,2006-03-03
-39,145.625,0.01,2006-03-03
-38.5,143.125,0,2006-03-03
-38.5,143.75,0,2006-03-03
-38.5,144.375,0,2006-03-03
-38.5,145,0,2006-03-03
